        epoch      ;  log10(epoch)     ;           MSE           ;         delta MSE       
                  1;             0,0000;        25,31686882292287;        25,31686882292287
                  2;             0,3010;        25,28254967623336;        -0,03431914668951
                  3;             0,4771;        14,21780457628086;       -11,06474509995250
                  4;             0,6021;         2,01772560604127;       -12,20007897023959
                  5;             0,6990;         0,80827931264976;        -1,20944629339151
                  6;             0,7782;         0,80617730649238;        -0,00210200615738
                  7;             0,8451;         0,80423797822357;        -0,00193932826881
                  8;             0,9031;         0,80240939910082;        -0,00182857912275
                  9;             0,9542;         0,80065435962634;        -0,00175503947448
                 10;             1,0000;         0,79894395609773;        -0,00171040352861
                 11;             1,0414;         0,79725440827845;        -0,00168954781928
                 12;             1,0792;         0,79556448036585;        -0,00168992791260
                 13;             1,1139;         0,79385321925137;        -0,00171126111448
                 14;             1,1461;         0,79209776658483;        -0,00175545266654
                 15;             1,1761;         0,79027098378312;        -0,00182678280171
                 16;             1,2041;         0,78833856667294;        -0,00193241711018
                 17;             1,2304;         0,78625519947495;        -0,00208336719799
                 18;             1,2553;         0,78395908228903;        -0,00229611718592
                 19;             1,2788;         0,78136383720855;        -0,00259524508048
                 20;             1,3010;         0,77834637125066;        -0,00301746595789
                 21;             1,3222;         0,77472896867252;        -0,00361740257814
                 22;             1,3424;         0,77025464551603;        -0,00447432315649
                 23;             1,3617;         0,76455964842997;        -0,00569499708606
                 24;             1,3802;         0,75716307498371;        -0,00739657344626
                 25;             1,3979;         0,74752837471892;        -0,00963470026479
                 26;             1,4150;         0,73527734024151;        -0,01225103447741
                 27;             1,4314;         0,72053007084401;        -0,01474726939750
                 28;             1,4472;         0,70405420008254;        -0,01647587076147
                 29;             1,4624;         0,68691660890352;        -0,01713759117902
                 30;             1,4771;         0,66995330186568;        -0,01696330703784
                 31;             1,4914;         0,65359807498675;        -0,01635522687893
                 32;             1,5051;         0,63804456556943;        -0,01555350941732
                 33;             1,5185;         0,62341620013281;        -0,01462836543662
                 34;             1,5315;         0,60981965814167;        -0,01359654199114
                 35;             1,5441;         0,59733271003151;        -0,01248694811016
                 36;             1,5563;         0,58598574638935;        -0,01134696364216
                 37;             1,5682;         0,57575757525761;        -0,01022817113174
                 38;             1,5798;         0,56658383085691;        -0,00917374440070
                 39;             1,5911;         0,55837116466230;        -0,00821266619461
                 40;             1,6021;         0,55101176819204;        -0,00735939647026
                 41;             1,6128;         0,54439520666724;        -0,00661656152480
                 42;             1,6232;         0,53841645326819;        -0,00597875339905
                 43;             1,6335;         0,53298021894063;        -0,00543623432756
                 44;             1,6435;         0,52800229094396;        -0,00497792799667
                 45;             1,6532;         0,52340878723732;        -0,00459350370664
                 46;             1,6628;         0,51913416727364;        -0,00427461996368
                 47;             1,6721;         0,51511866058178;        -0,00401550669186
                 48;             1,6812;         0,51130560223639;        -0,00381305834539
                 49;             1,6902;         0,50763908934456;        -0,00366651289183
                 50;             1,6990;         0,50406245801718;        -0,00357663132738
                 51;             1,7076;         0,50051833618048;        -0,00354412183670
                 52;             1,7160;         0,49695131171572;        -0,00356702446476
                 53;             1,7243;         0,49331409907983;        -0,00363721263589
                 54;             1,7324;         0,48957670862920;        -0,00373739045063
                 55;             1,7404;         0,48573527476615;        -0,00384143386305
                 56;             1,7482;         0,48181482529128;        -0,00392044947487
                 57;             1,7559;         0,47786211813867;        -0,00395270715261
                 58;             1,7634;         0,47393117278984;        -0,00393094534883
                 59;             1,7709;         0,47006922808532;        -0,00386194470452
                 60;             1,7782;         0,46630921829223;        -0,00376000979309
                 61;             1,7853;         0,46266927076321;        -0,00363994752902
                 62;             1,7924;         0,45915613637735;        -0,00351313438586
                 63;             1,7993;         0,45576943389473;        -0,00338670248262
                 64;             1,8062;         0,45250508183358;        -0,00326435206115
                 65;             1,8129;         0,44935753099271;        -0,00314755084087
                 66;             1,8195;         0,44632098915028;        -0,00303654184243
                 67;             1,8261;         0,44338997149293;        -0,00293101765735
                 68;             1,8325;         0,44055946770665;        -0,00283050378628
                 69;             1,8388;         0,43782492569245;        -0,00273454201420
                 70;             1,8451;         0,43518216809494;        -0,00264275759751
                 71;             1,8513;         0,43262729848709;        -0,00255486960785
                 72;             1,8573;         0,43015661953258;        -0,00247067895451
                 73;             1,8633;         0,42776656922168;        -0,00239005031090
                 74;             1,8692;         0,42545367548545;        -0,00231289373623
                 75;             1,8751;         0,42321452802748;        -0,00223914745797
                 76;             1,8808;         0,42104576569655;        -0,00216876233093
                 77;             1,8865;         0,41894407701847;        -0,00210168867808
                 78;             1,8921;         0,41690621069029;        -0,00203786632818
                 79;             1,8976;         0,41492899231485;        -0,00197721837544
                 80;             1,9031;         0,41300934367266;        -0,00191964864219
                 81;             1,9085;         0,41114430137824;        -0,00186504229442
                 82;             1,9138;         0,40933103265898;        -0,00181326871926
                 83;             1,9191;         0,40756684698067;        -0,00176418567831
                 84;             1,9243;         0,40584920312475;        -0,00171764385592
                 85;             1,9294;         0,40417571198133;        -0,00167349114342
                 86;             1,9345;         0,40254413572662;        -0,00163157625471
                 87;             1,9395;         0,40095238422807;        -0,00159175149855
                 88;             1,9445;         0,39939850952473;        -0,00155387470334
