        epoch      ;  log10(epoch)     ;           MSE           ;         delta MSE       
                  1;             0,0000;        20,26344354399240;        20,26344354399240
                  2;             0,3010;         0,78809251707081;       -19,47535102692158
                  3;             0,4771;         0,74799052163342;        -0,04010199543739
                  4;             0,6021;         0,72660712831371;        -0,02138339331971
                  5;             0,6990;         0,71073220949955;        -0,01587491881416
                  6;             0,7782;         0,69520524573262;        -0,01552696376693
                  7;             0,8451;         0,67835356205761;        -0,01685168367501
                  8;             0,9031;         0,66025514308814;        -0,01809841896947
                  9;             0,9542;         0,64204186425644;        -0,01821327883170
                 10;             1,0000;         0,62509449249732;        -0,01694737175912
                 11;             1,0414;         0,61031801040513;        -0,01477648209219
                 12;             1,0792;         0,59796730049966;        -0,01235070990547
                 13;             1,1139;         0,58787774526310;        -0,01008955523656
                 14;             1,1461;         0,57972062331662;        -0,00815712194648
                 15;             1,1761;         0,57314090247382;        -0,00657972084280
                 16;             1,2041;         0,56780954458880;        -0,00533135788502
                 17;             1,2304;         0,56343939915990;        -0,00437014542890
                 18;             1,2553;         0,55978873940339;        -0,00365065975651
                 19;             1,2788;         0,55666027782733;        -0,00312846157606
                 20;             1,3010;         0,55389748269972;        -0,00276279512761
                 21;             1,3222;         0,55137914322150;        -0,00251833947822
                 22;             1,3424;         0,54901359305935;        -0,00236555016215
                 23;             1,3617;         0,54673376735734;        -0,00227982570201
                 24;             1,3802;         0,54449333969259;        -0,00224042766475
                 25;             1,3979;         0,54226345284475;        -0,00222988684784
                 26;             1,4150;         0,54002950121815;        -0,00223395162660
                 27;             1,4314;         0,53778781739948;        -0,00224168381867
                 28;             1,4472;         0,53554249080919;        -0,00224532659029
                 29;             1,4624;         0,53330263827656;        -0,00223985253263
                 30;             1,4771;         0,53108028028030;        -0,00222235799626
                 31;             1,4914;         0,52888871531246;        -0,00219156496784
                 32;             1,5051;         0,52674107515373;        -0,00214764015873
                 33;             1,5185;         0,52464867489340;        -0,00209240026033
                 34;             1,5315;         0,52261890497737;        -0,00202976991603
                 35;             1,5441;         0,52065278633979;        -0,00196611863758
                 36;             1,5563;         0,51874285434655;        -0,00190993199324
                 37;             1,5682;         0,51687246184225;        -0,00187039250430
                 38;             1,5798;         0,51501744549748;        -0,00185501634477
                 39;             1,5911;         0,51315017181028;        -0,00186727368720
                 40;             1,6021;         0,51124473150292;        -0,00190544030736
                 41;             1,6128;         0,50928141175224;        -0,00196331975068
                 42;             1,6232;         0,50724905707124;        -0,00203235468100
                 43;             1,6335;         0,50514509576793;        -0,00210396130331
                 44;             1,6435;         0,50297397775822;        -0,00217111800971
                 45;             1,6532;         0,50074505115421;        -0,00222892660401
                 46;             1,6628;         0,49847062680948;        -0,00227442434473
                 47;             1,6721;         0,49616453085405;        -0,00230609595543
                 48;             1,6812;         0,49384111205958;        -0,00232341879447
                 49;             1,6902;         0,49151453785811;        -0,00232657420147
                 50;             1,6990;         0,48919823111823;        -0,00231630673988
                 51;             1,7076;         0,48690438106093;        -0,00229385005730
                 52;             1,7160;         0,48464353593419;        -0,00226084512674
                 53;             1,7243;         0,48242431977945;        -0,00221921615474
                 54;             1,7324;         0,48025331038255;        -0,00217100939690
                 55;             1,7404;         0,47813508664391;        -0,00211822373864
                 56;             1,7482;         0,47607242033813;        -0,00206266630578
                 57;             1,7559;         0,47406656356913;        -0,00200585676900
                 58;             1,7634;         0,47211757519458;        -0,00194898837455
                 59;             1,7709;         0,47022463590041;        -0,00189293929417
                 60;             1,7782;         0,46838631683417;        -0,00183831906624
                 61;             1,7853;         0,46660078413452;        -0,00178553269965
                 62;             1,7924;         0,46486593630553;        -0,00173484782899
                 63;             1,7993;         0,46317948081218;        -0,00168645549335
                 64;             1,8062;         0,46153896047077;        -0,00164052034141
                 65;             1,8129;         0,45994174048763;        -0,00159721998314
                 66;             1,8195;         0,45838496511315;        -0,00155677537448
                 67;             1,8261;         0,45686549044166;        -0,00151947467149
                 68;             1,8325;         0,45537979817950;        -0,00148569226216
                 69;             1,8388;         0,45392389520018;        -0,00145590297932
                 70;             1,8451;         0,45249320621384;        -0,00143068898634
                 71;             1,8513;         0,45108247260865;        -0,00141073360519
                 72;             1,8573;         0,44968567993511;        -0,00139679267354
