   0.NN   ; 1.input ; 1.speed ; 1.ksiD ; 1.density ; 1.output ; 1.delay ; 2.input ; 2.speed ; 2.ksiD ; 2.density ; 2.output ; 2.delay ; 3.input ; 3.speed ; 3.ksiD ; 3.density ; 3.output ; 3.delay ; 4.input ; 4.speed ; 4.ksiD ; 4.density ; 4.output ; 4.delay ; 5.input ; 5.speed ; 5.ksiD ; 5.density ; 5.output ; 5.delay ; 6.input ; 6.speed ; 6.ksiD ; 6.density ; 6.output ; 6.delay ; 7.input ; 7.speed ; 7.ksiD ; 7.density ; 7.output ; 7.delay ; 8.input ; 8.speed ; 8.ksiD ; 8.density ; 8.output ; 8.delay 
   0.0900 ;  0.0864 ;  0.7428 ; 1.0000 ;    0.1163 ;   0.0561 ;  0.0000 ;  0.0324 ;  0.7698 ; 0.5000 ;    0.0421 ;   0.0177 ;  0.0000 ;  0.0738 ;  0.4687 ; 0.7000 ;    0.1575 ;   0.2146 ;  0.0000 ;  0.0278 ;  0.5157 ; 0.8000 ;    0.0538 ;   0.1665 ;  0.0000 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.7541 ;  0.0000 ;  1.1352 ;  1.6831 ; 1.0000 ;    0.6745 ;   1.1501 ;  0.0000 ;  0.4601 ;  1.3218 ; 1.5000 ;    0.3480 ;   0.2797 ;  0.0000 ;  0.6901 ;  0.7306 ; 0.6000 ;    0.9445 ;   0.1719 ;  0.0000 
   0.1300 ;  0.1053 ;  0.7483 ; 1.0000 ;    0.1407 ;   0.0666 ;  0.0000 ;  0.0657 ;  0.6964 ; 0.5000 ;    0.0944 ;   0.0304 ;  0.0000 ;  0.0970 ;  0.3972 ; 0.7000 ;    0.2441 ;   0.1897 ;  0.0000 ;  0.0006 ;  0.6805 ; 0.8000 ;    0.0008 ;   0.1611 ;  0.0000 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.6323 ;  0.0000 ;  0.9831 ;  1.4836 ; 1.0000 ;    0.6627 ;   1.0131 ;  0.0000 ;  0.4052 ;  0.8174 ; 1.5000 ;    0.4957 ;   0.4797 ;  0.0000 ;  0.6078 ;  0.8274 ; 0.6000 ;    0.7347 ;   0.0213 ;  0.0000 
   0.3400 ;  0.2132 ;  0.7138 ; 1.0000 ;    0.2986 ;   0.1194 ;  0.0000 ;  0.3200 ;  0.3481 ; 0.5000 ;    0.9193 ;   0.0549 ;  0.0000 ;  0.1743 ;  0.7735 ; 0.7000 ;    0.2253 ;   0.3578 ;  0.0000 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.3581 ;  0.0000 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.2340 ;  0.0000 ;  0.9499 ;  1.1955 ; 1.0000 ;    0.7946 ;   0.1805 ;  0.0000 ;  0.0722 ;  1.7398 ; 1.5000 ;    0.0415 ;   0.6075 ;  0.0000 ;  0.1083 ;  0.7306 ; 0.6000 ;    0.1482 ;   0.2433 ;  0.0000 
   0.4200 ;  0.2515 ;  0.6749 ; 1.0000 ;    0.3726 ;   0.1324 ;  0.0000 ;  0.3909 ;  0.3126 ; 0.5000 ;    1.2506 ;   0.0598 ;  0.0000 ;  0.1922 ;  1.0234 ; 0.7000 ;    0.1878 ;   0.3398 ;  0.0000 ;  0.5379 ;  0.8567 ; 0.8000 ;    0.6279 ;   0.4684 ;  0.0000 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.4057 ;  0.0000 ;  1.2139 ;  1.6864 ; 1.0000 ;    0.7198 ;   1.2631 ;  0.0000 ;  0.5052 ;  0.7769 ; 1.5000 ;    0.6503 ;   0.6083 ;  0.0000 ;  0.7578 ;  1.4325 ; 0.6000 ;    0.5290 ;   1.3131 ;  0.0000 
   0.4900 ;  0.2808 ;  0.6317 ; 1.0000 ;    0.4444 ;   0.1386 ;  0.0000 ;  0.4163 ;  0.3451 ; 0.5000 ;    1.2062 ;   0.0762 ;  0.0000 ;  0.2148 ;  1.1233 ; 0.7000 ;    0.1912 ;   0.1764 ;  0.0000 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.3065 ;  0.0000 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.7541 ;  0.0000 ;  1.2369 ;  1.2304 ; 1.0000 ;    1.0053 ;   0.2365 ;  0.0000 ;  0.0946 ;  0.8270 ; 1.5000 ;    0.1144 ;   0.3512 ;  0.0000 ;  0.1419 ;  2.0372 ; 0.6000 ;    0.0696 ;   0.2254 ;  0.4510 
   0.5300 ;  0.2951 ;  0.6041 ; 1.0000 ;    0.4885 ;   0.1398 ;  0.0000 ;  0.4130 ;  0.3884 ; 0.5000 ;    1.0632 ;   0.0932 ;  0.0000 ;  0.2330 ;  1.1101 ; 0.7000 ;    0.2099 ;   0.0777 ;  0.0000 ;  0.1843 ;  0.4422 ; 0.8000 ;    0.4168 ;   0.2509 ;  0.0000 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.6323 ;  0.0000 ;  0.9609 ;  0.8236 ; 1.0000 ;    1.1667 ;   0.0126 ;  0.0000 ;  0.0051 ;  1.3348 ; 1.5000 ;    0.0038 ;   0.1151 ;  0.0000 ;  0.0076 ;  1.5737 ; 0.6000 ;    0.0048 ;   1.1561 ;  0.4090 
   0.8400 ;  0.3267 ;  0.3705 ; 1.0000 ;    0.8818 ;   0.1091 ;  0.0000 ;  0.0967 ;  0.9019 ; 0.5000 ;    0.1072 ;   0.3739 ;  0.0000 ;  0.4829 ;  0.3757 ; 0.7000 ;    1.2853 ;   0.0688 ;  0.0000 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.1041 ;  0.0000 ;  0.3855 ;  0.7966 ; 1.5000 ;    0.4839 ;   0.5135 ;  0.0000 ;  0.6865 ;  1.0545 ; 1.0000 ;    0.6510 ;   0.7222 ;  0.8360 ;  0.2889 ;  1.6382 ; 1.5000 ;    0.1763 ;   0.7769 ;  0.0000 ;  0.4333 ;  0.7306 ; 0.6000 ;    0.5931 ;   0.2698 ;  0.4100 
   0.9800 ;  0.2917 ;  0.2918 ; 1.0000 ;    0.9997 ;   0.0900 ;  0.0000 ;  0.0016 ;  0.9131 ; 0.5000 ;    0.0018 ;   0.1019 ;  0.8470 ;  0.1919 ;  0.6797 ; 0.7000 ;    0.2823 ;   0.2317 ;  0.0000 ;  0.3642 ;  0.5624 ; 0.8000 ;    0.6476 ;   0.0040 ;  0.8500 ;  0.0363 ;  1.4891 ; 1.5000 ;    0.0244 ;   0.1341 ;  0.0000 ;  0.3699 ;  0.9179 ; 1.0000 ;    0.4029 ;   0.6071 ;  0.9070 ;  0.2428 ;  0.8933 ; 1.5000 ;    0.2718 ;   0.0151 ;  0.0000 ;  0.3642 ;  2.0623 ; 0.6000 ;    0.1766 ;   0.0099 ;  0.4540 
   0.9900 ;  0.2882 ;  0.2875 ; 1.0000 ;    1.0022 ;   0.0889 ;  0.0000 ;  0.0004 ;  0.9049 ; 0.5000 ;    0.0005 ;   0.1182 ;  0.8430 ;  0.2071 ;  0.7147 ; 0.7000 ;    0.2898 ;   0.2544 ;  0.0000 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8530 ;  0.0637 ;  1.4668 ; 1.5000 ;    0.0434 ;   0.0647 ;  0.0000 ;  0.3229 ;  1.0196 ; 1.0000 ;    0.3167 ;   0.6743 ;  0.9110 ;  0.2697 ;  0.7899 ; 1.5000 ;    0.3414 ;   0.0359 ;  0.0000 ;  0.4046 ;  2.0372 ; 0.6000 ;    0.1986 ;   0.0023 ;  0.4510 
   1.2100 ;  0.1876 ;  0.2523 ; 1.0000 ;    0.7433 ;   0.0814 ;  0.0000 ;  0.1565 ;  0.5410 ; 0.5000 ;    0.2893 ;   0.5287 ;  0.6650 ;  0.6101 ;  1.0942 ; 0.7000 ;    0.5576 ;   0.2315 ;  0.8580 ;  0.1512 ;  1.1016 ; 0.8000 ;    0.1372 ;   0.3361 ;  0.9370 ;  0.5293 ;  0.6114 ; 1.5000 ;    0.8656 ;   0.3618 ;  0.0000 ;  0.9295 ;  0.7150 ; 1.0000 ;    1.3000 ;   0.5258 ;  0.8470 ;  0.2103 ;  1.6121 ; 1.5000 ;    0.1305 ;   0.0459 ;  1.1820 ;  0.3155 ;  1.9843 ; 0.6000 ;    0.1590 ;   0.5936 ;  0.4550 
   1.2800 ;  0.1510 ;  0.2657 ; 1.0000 ;    0.5683 ;   0.0865 ;  0.0000 ;  0.2474 ;  0.4208 ; 0.5000 ;    0.5879 ;   0.2835 ;  0.6630 ;  0.3700 ;  0.9307 ; 0.7000 ;    0.3976 ;   0.1733 ;  0.8520 ;  0.3990 ;  1.3078 ; 0.8000 ;    0.3051 ;   0.6201 ;  0.9400 ;  0.1820 ;  1.1040 ; 1.5000 ;    0.1649 ;   0.7250 ;  0.0000 ;  1.5184 ;  0.6501 ; 1.0000 ;    2.3357 ;   0.4608 ;  0.8890 ;  0.1843 ;  0.7522 ; 1.5000 ;    0.2451 ;   0.2096 ;  1.2050 ;  0.2765 ;  1.5737 ; 0.6000 ;    0.1757 ;   0.4941 ;  0.4070 
   1.4400 ;  0.0730 ;  0.3366 ; 1.0000 ;    0.2168 ;   0.1115 ;  0.0000 ;  0.4020 ;  0.3159 ; 0.5000 ;    1.2729 ;   0.1159 ;  0.7330 ;  0.2274 ;  0.4334 ; 0.7000 ;    0.5247 ;   0.0910 ;  0.9150 ;  0.4913 ;  0.7485 ; 0.8000 ;    0.6564 ;   0.0403 ;  0.8540 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   0.0620 ;  0.0000 ;  0.1933 ;  1.6340 ; 1.0000 ;    0.1183 ;   1.7658 ;  0.8930 ;  0.7063 ;  1.8520 ; 1.5000 ;    0.3814 ;   0.0048 ;  1.1830 ;  1.0595 ;  1.7555 ; 0.6000 ;    0.6035 ;   0.3486 ;  0.4540 
   1.6000 ;  0.0182 ;  0.4480 ; 1.0000 ;    0.0405 ;   0.1493 ;  0.0000 ;  0.3769 ;  0.4979 ; 0.5000 ;    0.7569 ;   0.0924 ;  0.8130 ;  0.2417 ;  0.5296 ; 0.7000 ;    0.4563 ;   0.1431 ;  1.0130 ;  0.0143 ;  0.5499 ; 0.8000 ;    0.0260 ;   0.0628 ;  0.9030 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0150 ;  1.4900 ;  0.2209 ;  0.5900 ; 1.0000 ;    0.3744 ;   0.1728 ;  0.8810 ;  0.0691 ;  0.6284 ; 1.5000 ;    0.1100 ;   0.1620 ;  1.2240 ;  0.1037 ;  0.6913 ; 0.6000 ;    0.1500 ;   0.1575 ;  0.4150 
   1.7300 ;  0.0003 ;  0.5494 ; 1.0000 ;    0.0006 ;   0.1804 ;  0.0000 ;  0.2344 ;  0.7461 ; 0.5000 ;    0.3142 ;   0.0453 ;  0.8520 ;  0.2258 ;  0.9608 ; 0.7000 ;    0.2350 ;   0.6033 ;  1.0250 ;  0.2191 ;  1.1876 ; 0.8000 ;    0.1845 ;   0.4198 ;  0.9390 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.0967 ;  1.5310 ;  1.1198 ;  1.6480 ; 1.0000 ;    0.6795 ;   0.5291 ;  0.9210 ;  0.2117 ;  1.8651 ; 1.5000 ;    0.1135 ;   0.0000 ;  1.1820 ;  0.3175 ;  2.0623 ; 0.6000 ;    0.1539 ;   0.3624 ;  0.4530 
   1.7600 ;  0.0001 ;  0.5723 ; 1.0000 ;    0.0001 ;   0.1866 ;  0.0000 ;  0.1953 ;  0.7979 ; 0.5000 ;    0.2447 ;   0.0276 ;  0.8570 ;  0.2142 ;  1.0389 ; 0.7000 ;    0.2062 ;   1.0302 ;  0.9990 ;  0.3282 ;  1.2783 ; 0.8000 ;    0.2568 ;   0.5137 ;  0.9410 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.3499 ;  1.5280 ;  1.8937 ;  1.6775 ; 1.0000 ;    1.1289 ;   1.7436 ;  0.9070 ;  0.6974 ;  1.8039 ; 1.5000 ;    0.3866 ;   0.0046 ;  1.1800 ;  1.0461 ;  1.8662 ; 0.6000 ;    0.5606 ;   1.0837 ;  0.4340 
   1.7800 ;  0.0007 ;  0.5871 ; 1.0000 ;    0.0013 ;   0.1904 ;  0.0000 ;  0.1693 ;  0.8292 ; 0.5000 ;    0.2042 ;   0.0176 ;  0.8600 ;  0.2079 ;  1.0786 ; 0.7000 ;    0.1928 ;   1.3512 ;  0.9690 ;  0.3990 ;  1.3078 ; 0.8000 ;    0.3051 ;   0.6201 ;  0.9400 ;  0.0363 ;  1.4891 ; 1.5000 ;    0.0244 ;   0.5455 ;  1.5230 ;  2.5168 ;  1.5999 ; 1.0000 ;    1.5731 ;   3.7703 ;  0.8830 ;  1.5081 ;  1.6279 ; 1.5000 ;    0.9264 ;   0.0114 ;  1.1810 ;  2.2622 ;  1.5737 ; 0.6000 ;    1.4375 ;   1.4881 ;  0.4070 
   1.9600 ;  0.0350 ;  0.6991 ; 1.0000 ;    0.0500 ;   0.2057 ;  0.0000 ;  0.0065 ;  0.9260 ; 0.5000 ;    0.0071 ;   0.0603 ;  0.8510 ;  0.2661 ;  0.8880 ; 0.7000 ;    0.2996 ;   0.6908 ;  0.8530 ;  0.4322 ;  0.6484 ; 0.8000 ;    0.6666 ;   0.0006 ;  0.8490 ;  0.6626 ;  0.5027 ; 1.5000 ;    1.3179 ;   0.0393 ;  1.4660 ;  0.7306 ;  0.7399 ; 1.0000 ;    0.9874 ;   0.1338 ;  0.8970 ;  0.0535 ;  1.3542 ; 1.5000 ;    0.0395 ;   1.0385 ;  1.2210 ;  0.0803 ;  1.9843 ; 0.6000 ;    0.0405 ;   0.2676 ;  0.4550 
   1.9900 ;  0.0452 ;  0.7125 ; 1.0000 ;    0.0634 ;   0.2044 ;  0.0000 ;  0.0004 ;  0.9049 ; 0.5000 ;    0.0005 ;   0.1182 ;  0.8420 ;  0.3226 ;  0.7853 ; 0.7000 ;    0.4107 ;   0.6662 ;  0.8600 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8520 ;  0.6030 ;  0.5332 ; 1.5000 ;    1.1309 ;   0.0258 ;  1.4840 ;  0.6958 ;  1.0196 ; 1.0000 ;    0.6824 ;   0.2193 ;  0.9110 ;  0.0877 ;  1.7101 ; 1.5000 ;    0.0513 ;   0.1185 ;  1.1920 ;  0.1316 ;  2.0372 ; 0.6000 ;    0.0646 ;   0.2154 ;  0.4490 
   2.0600 ;  0.0730 ;  0.7361 ; 1.0000 ;    0.0992 ;   0.0771 ;  1.9990 ;  0.0146 ;  0.8191 ; 0.5000 ;    0.0179 ;   0.4012 ;  0.8030 ;  0.4783 ;  0.5491 ; 0.7000 ;    0.8711 ;   0.3738 ;  0.8890 ;  0.0920 ;  0.4491 ; 0.8000 ;    0.2049 ;   0.0317 ;  0.8830 ;  0.2812 ;  0.9477 ; 1.5000 ;    0.2967 ;   0.0000 ;  1.5180 ;  0.4055 ;  1.6340 ; 1.0000 ;    0.2482 ;   0.8630 ;  0.9210 ;  0.3452 ;  1.6873 ; 1.5000 ;    0.2046 ;   0.1559 ;  1.1810 ;  0.5178 ;  1.0693 ; 0.6000 ;    0.4842 ;   0.1065 ;  0.3970 
   2.1400 ;  0.1102 ;  0.7491 ; 1.0000 ;    0.1471 ;   0.1151 ;  1.9990 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7180 ;  0.9719 ;  0.3868 ; 0.7000 ;    2.5129 ;   0.2157 ;  0.9360 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9190 ;  0.0041 ;  1.4568 ; 1.5000 ;    0.0028 ;   0.1442 ;  1.5310 ;  0.4947 ;  1.3960 ; 1.0000 ;    0.3544 ;   2.8123 ;  0.8440 ;  1.1249 ;  0.7294 ; 1.5000 ;    1.5422 ;   0.0805 ;  1.2070 ;  1.6874 ;  0.9480 ; 0.6000 ;    1.7800 ;   0.1002 ;  0.4380 
   2.3300 ;  0.2081 ;  0.7178 ; 1.0000 ;    0.2899 ;   0.2143 ;  1.9990 ;  0.3087 ;  0.3577 ; 0.5000 ;    0.8630 ;   0.1870 ;  0.6780 ;  0.4014 ;  0.7382 ; 0.7000 ;    0.5437 ;   0.2750 ;  1.0340 ;  0.5379 ;  1.2627 ; 0.8000 ;    0.4260 ;   0.7439 ;  0.9330 ;  0.6504 ;  0.5807 ; 1.5000 ;    1.1200 ;   0.0677 ;  1.4500 ;  1.0865 ;  1.0897 ; 1.0000 ;    0.9971 ;   0.1801 ;  0.9130 ;  0.0721 ;  1.8127 ; 1.5000 ;    0.0397 ;   0.4305 ;  1.1800 ;  0.1081 ;  0.8105 ; 0.6000 ;    0.1334 ;   0.0263 ;  0.4040 
   2.4300 ;  0.2560 ;  0.6692 ; 1.0000 ;    0.3825 ;   0.2626 ;  1.9990 ;  0.3968 ;  0.3136 ; 0.5000 ;    1.2654 ;   0.1151 ;  0.7280 ;  0.3777 ;  1.0463 ; 0.7000 ;    0.3610 ;   0.5490 ;  0.9950 ;  0.5164 ;  0.8020 ; 0.8000 ;    0.6439 ;   0.1155 ;  0.8600 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5050 ;  0.6729 ;  1.6698 ; 1.0000 ;    0.4030 ;   0.3679 ;  0.9040 ;  0.1472 ;  0.6992 ; 1.5000 ;    0.2105 ;   0.0893 ;  1.2090 ;  0.2207 ;  1.6011 ; 0.6000 ;    0.1379 ;   0.0920 ;  0.4520 
   2.4500 ;  0.2646 ;  0.6573 ; 1.0000 ;    0.4026 ;   0.2714 ;  1.9990 ;  0.4065 ;  0.3193 ; 0.5000 ;    1.2729 ;   0.1085 ;  0.7390 ;  0.3799 ;  1.0841 ; 0.7000 ;    0.3504 ;   0.6403 ;  0.9620 ;  0.4631 ;  0.6971 ; 0.8000 ;    0.6644 ;   0.0181 ;  0.8500 ;  0.3333 ;  0.8706 ; 1.5000 ;    0.3829 ;   0.0025 ;  1.5140 ;  0.6608 ;  1.5801 ; 1.0000 ;    0.4182 ;   0.5380 ;  0.8770 ;  0.2152 ;  0.6259 ; 1.5000 ;    0.3438 ;   0.0800 ;  1.2200 ;  0.3228 ;  1.8859 ; 0.6000 ;    0.1711 ;   0.1676 ;  0.4550 
   2.7000 ;  0.3313 ;  0.4739 ; 1.0000 ;    0.6991 ;   0.3376 ;  1.9980 ;  0.2727 ;  0.6900 ; 0.5000 ;    0.3953 ;   0.0568 ;  0.8460 ;  0.3944 ;  0.6341 ; 0.7000 ;    0.6219 ;   0.1138 ;  0.8760 ;  0.1202 ;  1.0529 ; 0.8000 ;    0.1142 ;   0.2958 ;  0.9350 ;  0.5690 ;  0.7500 ; 1.5000 ;    0.7587 ;   0.1683 ;  1.4390 ;  0.5779 ;  1.4556 ; 1.0000 ;    0.3970 ;   2.2898 ;  0.9220 ;  0.9159 ;  0.8318 ; 1.5000 ;    1.1011 ;   0.1035 ;  1.2010 ;  1.3739 ;  1.8859 ; 0.6000 ;    0.7285 ;   0.1936 ;  0.4550 
   2.7200 ;  0.3326 ;  0.4583 ; 1.0000 ;    0.7257 ;   0.3387 ;  1.9980 ;  0.2474 ;  0.7278 ; 0.5000 ;    0.3399 ;   0.0518 ;  0.8500 ;  0.3905 ;  0.5693 ; 0.7000 ;    0.6858 ;   0.1019 ;  0.8860 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9380 ;  0.6303 ;  0.6284 ; 1.5000 ;    1.0030 ;   0.1036 ;  1.4460 ;  0.5831 ;  1.5999 ; 1.0000 ;    0.3644 ;   2.0884 ;  0.9220 ;  0.8354 ;  0.6738 ; 1.5000 ;    1.2397 ;   0.0787 ;  1.2110 ;  1.2530 ;  2.0443 ; 0.6000 ;    0.6129 ;   0.2028 ;  0.4550 
   2.7500 ;  0.3333 ;  0.4353 ; 1.0000 ;    0.7658 ;   0.3391 ;  1.9980 ;  0.2083 ;  0.7812 ; 0.5000 ;    0.2667 ;   0.0332 ;  0.8560 ;  0.3724 ;  0.4848 ; 0.7000 ;    0.7680 ;   0.0870 ;  0.9020 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9410 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  0.6208 ;  1.6875 ; 1.0000 ;    0.3679 ;   4.1122 ;  0.9140 ;  1.6449 ;  0.6463 ; 1.5000 ;    2.5451 ;   0.0704 ;  1.2270 ;  2.4673 ;  1.9704 ; 0.6000 ;    1.2522 ;   0.2430 ;  0.4430 
   2.9100 ;  0.3127 ;  0.3270 ; 1.0000 ;    0.9564 ;   0.3155 ;  1.9980 ;  0.0324 ;  0.9372 ; 0.5000 ;    0.0346 ;   0.0115 ;  0.8600 ;  0.3270 ;  0.4687 ; 0.7000 ;    0.6976 ;   0.0985 ;  1.0010 ;  0.5556 ;  0.9116 ; 0.8000 ;    0.6094 ;   0.3149 ;  0.8790 ;  0.0637 ;  1.3147 ; 1.5000 ;    0.0484 ;   0.0571 ;  1.5290 ;  0.4705 ;  0.5669 ; 1.0000 ;    0.8299 ;   0.1648 ;  0.8660 ;  0.0659 ;  1.7518 ; 1.5000 ;    0.0376 ;   0.1988 ;  1.1800 ;  0.0989 ;  1.2603 ; 0.6000 ;    0.0785 ;   0.2108 ;  0.4460 
   2.9200 ;  0.3101 ;  0.3214 ; 1.0000 ;    0.9650 ;   0.3126 ;  1.9980 ;  0.0258 ;  0.9374 ; 0.5000 ;    0.0275 ;   0.0231 ;  0.8590 ;  0.3358 ;  0.4933 ; 0.7000 ;    0.6807 ;   0.1121 ;  1.0070 ;  0.5379 ;  0.8567 ; 0.8000 ;    0.6279 ;   0.1755 ;  0.8690 ;  0.0363 ;  1.3716 ; 1.5000 ;    0.0265 ;   0.0595 ;  1.5300 ;  0.3472 ;  0.5636 ; 1.0000 ;    0.6160 ;   0.1638 ;  0.8720 ;  0.0655 ;  1.6584 ; 1.5000 ;    0.0395 ;   0.3028 ;  1.1810 ;  0.0983 ;  1.4325 ; 0.6000 ;    0.0686 ;   0.2396 ;  0.4500 
   3.0000 ;  0.2845 ;  0.2835 ; 1.0000 ;    1.0036 ;   0.2846 ;  1.9980 ;  0.0000 ;  0.8956 ; 0.5000 ;    0.0000 ;   0.1564 ;  0.8380 ;  0.4409 ;  0.7500 ; 0.7000 ;    0.5879 ;   0.2565 ;  1.0350 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8550 ;  0.0976 ;  1.4330 ; 1.5000 ;    0.0681 ;   0.9240 ;  1.5130 ;  1.1895 ;  1.1250 ; 1.0000 ;    1.0574 ;   0.2501 ;  0.9140 ;  0.1000 ;  0.7087 ; 1.5000 ;    0.1411 ;   0.2810 ;  1.2080 ;  0.1500 ;  1.9704 ; 0.6000 ;    0.0761 ;   0.3715 ;  0.4430 
   3.1300 ;  0.2280 ;  0.2517 ; 1.0000 ;    0.9061 ;   0.2238 ;  1.9980 ;  0.0657 ;  0.6964 ; 0.5000 ;    0.0944 ;   0.8352 ;  0.7300 ;  1.0591 ;  1.1028 ; 0.7000 ;    0.9603 ;   2.0122 ;  0.9370 ;  0.0006 ;  0.6805 ; 0.8000 ;    0.0008 ;   0.1094 ;  0.9150 ;  0.6504 ;  0.5807 ; 1.5000 ;    1.1200 ;   0.0957 ;  1.4500 ;  2.2173 ;  1.4836 ; 1.0000 ;    1.4946 ;   2.6636 ;  0.8550 ;  1.0654 ;  1.6826 ; 1.5000 ;    0.6332 ;   0.0572 ;  1.1940 ;  1.5982 ;  0.8274 ; 0.6000 ;    1.9316 ;   0.6027 ;  0.4330 
   3.1400 ;  0.2231 ;  0.2509 ; 1.0000 ;    0.8894 ;   0.2186 ;  1.9980 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7180 ;  1.0755 ;  1.1132 ; 0.7000 ;    0.9661 ;   1.5426 ;  0.9190 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9190 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4550 ;  1.7408 ;  1.3960 ; 1.0000 ;    1.2470 ;   1.9399 ;  0.8440 ;  0.7760 ;  1.7706 ; 1.5000 ;    0.4383 ;   0.0700 ;  1.1880 ;  1.1639 ;  0.9480 ; 0.6000 ;    1.2278 ;   0.8165 ;  0.4380 
   3.3400 ;  0.1202 ;  0.2862 ; 1.0000 ;    0.4199 ;   0.1135 ;  1.9980 ;  0.3200 ;  0.3481 ; 0.5000 ;    0.9193 ;   0.1820 ;  0.6820 ;  0.2955 ;  0.7265 ; 0.7000 ;    0.4068 ;   0.2530 ;  0.8660 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.7522 ;  0.9300 ;  0.0041 ;  1.4568 ; 1.5000 ;    0.0028 ;   0.1442 ;  1.5310 ;  1.1494 ;  1.1955 ; 1.0000 ;    0.9614 ;   0.4817 ;  0.9170 ;  0.1927 ;  0.7602 ; 1.5000 ;    0.2535 ;   0.8487 ;  1.2350 ;  0.2890 ;  0.7306 ; 0.6000 ;    0.3956 ;   0.0382 ;  0.4090 
   3.6400 ;  0.0099 ;  0.4791 ; 1.0000 ;    0.0206 ;   0.0080 ;  1.9980 ;  0.3411 ;  0.5729 ; 0.5000 ;    0.5955 ;   0.0777 ;  0.8280 ;  0.0858 ;  0.6567 ; 0.7000 ;    0.1306 ;   0.3004 ;  1.0290 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9190 ;  0.3855 ;  0.7966 ; 1.5000 ;    0.4839 ;   0.0092 ;  1.5100 ;  0.4445 ;  0.8540 ; 1.0000 ;    0.5205 ;   0.2991 ;  0.9040 ;  0.1196 ;  0.9041 ; 1.5000 ;    0.1323 ;   0.1614 ;  1.2380 ;  0.1795 ;  0.9480 ; 0.6000 ;    0.1893 ;   0.1543 ;  0.4380 
   3.7900 ;  0.0013 ;  0.5945 ; 1.0000 ;    0.0022 ;   0.0020 ;  1.9990 ;  0.1565 ;  0.8436 ; 0.5000 ;    0.1855 ;   0.0179 ;  0.8610 ;  0.0199 ;  1.0942 ; 0.7000 ;    0.0182 ;   0.9690 ;  0.9500 ;  0.4322 ;  1.3124 ; 0.8000 ;    0.3293 ;   0.6223 ;  0.9400 ;  0.0637 ;  1.4668 ; 1.5000 ;    0.0434 ;   0.7934 ;  1.5190 ;  2.3846 ;  1.5350 ; 1.0000 ;    1.5535 ;   0.8742 ;  0.8660 ;  0.3497 ;  1.5102 ; 1.5000 ;    0.2315 ;   0.1408 ;  1.1830 ;  0.5245 ;  1.4038 ; 0.6000 ;    0.3736 ;   0.6422 ;  0.4000 
