        epoch      ;  log10(epoch)     ;           MSE           ;         delta MSE       
                  1;             0,0000;         1,09435351274475;         1,09435351274475
                  2;             0,3010;         1,08736750694678;        -0,00698600579797
                  3;             0,4771;         1,08026929633111;        -0,00709821061567
                  4;             0,6021;         1,07306547969144;        -0,00720381663967
                  5;             0,6990;         1,06576332897524;        -0,00730215071620
                  6;             0,7782;         1,05837077586201;        -0,00739255311323
                  7;             0,8451;         1,05089639211057;        -0,00747438375144
                  8;             0,9031;         1,04334936347063;        -0,00754702863994
                  9;             0,9542;         1,03573945704275;        -0,00760990642788
                 10;             1,0000;         1,02807698206959;        -0,00766247497316
                 11;             1,0414;         1,02037274424744;        -0,00770423782215
                 12;             1,0792;         1,01263799375959;        -0,00773475048785
                 13;             1,1139;         1,00488436734859;        -0,00775362641100
                 14;             1,1461;         0,99712382486173;        -0,00776054248686
                 15;             1,1761;         0,98936858081838;        -0,00775524404335
                 16;             1,2041;         0,98163103165779;        -0,00773754916059
                 17;             1,2304;         0,97392367942770;        -0,00770735223009
                 18;             1,2553;         0,96625905276429;        -0,00766462666341
                 19;             1,2788;         0,95864962609044;        -0,00760942667386
                 20;             1,3010;         0,95110773801868;        -0,00754188807176
                 21;             1,3222;         0,94364550998624;        -0,00746222803244
                 22;             1,3424;         0,93627476616887;        -0,00737074381737
                 23;             1,3617;         0,92900695571907;        -0,00726781044980
                 24;             1,3802;         0,92185307834929;        -0,00715387736978
                 25;             1,3979;         0,91482361423526;        -0,00702946411403
                 26;             1,4150;         0,90792845914630;        -0,00689515508896
                 27;             1,4314;         0,90117686562281;        -0,00675159352349
                 28;             1,4472;         0,89457739091620;        -0,00659947470661
                 29;             1,4624;         0,88813785228715;        -0,00643953862905
                 30;             1,4771;         0,88186529012747;        -0,00627256215968
                 31;             1,4914;         0,87576593923156;        -0,00609935089591
                 32;             1,5051;         0,86984520840057;        -0,00592073083099
                 33;             1,5185;         0,86410766841889;        -0,00573753998168
                 34;             1,5315;         0,85855704830167;        -0,00555062011722
                 35;             1,5441;         0,85319623957929;        -0,00536080872238
                 36;             1,5563;         0,84802730826002;        -0,00516893131927
                 37;             1,5682;         0,84305151400154;        -0,00497579425848
                 38;             1,5798;         0,83826933592549;        -0,00478217807605
                 39;             1,5911;         0,83368050442913;        -0,00458883149636
                 40;             1,6021;         0,82928403828610;        -0,00439646614303
                 41;             1,6128;         0,82507828628373;        -0,00420575200237
                 42;             1,6232;         0,82106097261795;        -0,00401731366578
                 43;             1,6335;         0,81722924525783;        -0,00383172736012
                 44;             1,6435;         0,81357972649849;        -0,00364951875934
                 45;             1,6532;         0,81010856494357;        -0,00347116155492
                 46;             1,6628;         0,80681148819302;        -0,00329707675055
                 47;             1,6721;         0,80368385555801;        -0,00312763263501
                 48;             1,6812;         0,80072071017994;        -0,00296314537807
                 49;             1,6902;         0,79791682999249;        -0,00280388018745
                 50;             1,6990;         0,79526677703200;        -0,00265005296049
                 51;             1,7076;         0,79276494467148;        -0,00250183236052
                 52;             1,7160;         0,79040560242339;        -0,00235934224809
                 53;             1,7243;         0,78818293802631;        -0,00222266439708
                 54;             1,7324;         0,78609109659788;        -0,00209184142843
                 55;             1,7404;         0,78412421670049;        -0,00196687989739
                 56;             1,7482;         0,78227646322560;        -0,00184775347489
                 57;             1,7559;         0,78054205705717;        -0,00173440616843
                 58;             1,7634;         0,77891530152350;        -0,00162675553367
                 59;             1,7709;         0,77739060568934;        -0,00152469583416
                 60;             1,7782;         0,77596250457717;        -0,00142810111217
                 61;             1,7853;         0,77462567643726;        -0,00133682813991
                 62;             1,7924;         0,77337495721059;        -0,00125071922667
                 63;             1,7993;         0,77220535234882;        -0,00116960486177
                 64;             1,8062;         0,77111204616900;        -0,00109330617982
                 65;             1,8129;         0,77009040893064;        -0,00102163723836
                 66;             1,8195;         0,76913600182795;        -0,00095440710269
                 67;             1,8261;         0,76824458009163;        -0,00089142173632
                 68;             1,8325;         0,76741209439306;        -0,00083248569857
                 69;             1,8388;         0,76663469073949;        -0,00077740365357
                 70;             1,8451;         0,76590870904217;        -0,00072598169732
                 71;             1,8513;         0,76523068053129;        -0,00067802851088
                 72;             1,8573;         0,76459732418206;        -0,00063335634923
                 73;             1,8633;         0,76400554230534;        -0,00059178187672
                 74;             1,8692;         0,76345241544548;        -0,00055312685986
                 75;             1,8751;         0,76293519671617;        -0,00051721872931
                 76;             1,8808;         0,76245130569348;        -0,00048389102269
                 77;             1,8865;         0,76199832197396;        -0,00045298371952
                 78;             1,8921;         0,76157397849390;        -0,00042434348006
                 79;             1,8976;         0,76117615469576;        -0,00039782379814
                 80;             1,9031;         0,76080286961644;        -0,00037328507932
                 81;             1,9085;         0,76045227496344;        -0,00035059465300
                 82;             1,9138;         0,76012264823482;        -0,00032962672862
                 83;             1,9191;         0,75981238593129;        -0,00031026230353
                 84;             1,9243;         0,75951999690045;        -0,00029238903084
                 85;             1,9294;         0,75924409584667;        -0,00027590105378
                 86;             1,9345;         0,75898339703324;        -0,00026069881343
                 87;             1,9395;         0,75873670819830;        -0,00024668883494
                 88;             1,9445;         0,75850292470051;        -0,00023378349779
                 89;             1,9494;         0,75828102390633;        -0,00022190079418
                 90;             1,9542;         0,75807005982674;        -0,00021096407959
                 91;             1,9590;         0,75786915800776;        -0,00020090181898
                 92;             1,9638;         0,75767751067650;        -0,00019164733126
                 93;             1,9685;         0,75749437214168;        -0,00018313853482
                 94;             1,9731;         0,75731905444577;        -0,00017531769591
                 95;             1,9777;         0,75715092326407;        -0,00016813118170
                 96;             1,9823;         0,75698939404449;        -0,00016152921958
                 97;             1,9868;         0,75683392838108;        -0,00015546566341
                 98;             1,9912;         0,75668403061305;        -0,00014989776803
                 99;             1,9956;         0,75653924464062;        -0,00014478597243
                100;             2,0000;         0,75639915094857;        -0,00014009369205
                101;             2,0043;         0,75626336382788;        -0,00013578712069
                102;             2,0086;         0,75613152878597;        -0,00013183504191
                103;             2,0128;         0,75600332013568;        -0,00012820865029
                104;             2,0170;         0,75587843875346;        -0,00012488138222
                105;             2,0212;         0,75575660999722;        -0,00012182875624
                106;             2,0253;         0,75563758177448;        -0,00011902822274
                107;             2,0294;         0,75552112275185;        -0,00011645902264
                108;             2,0334;         0,75540702069695;        -0,00011410205490
                109;             2,0374;         0,75529508094443;        -0,00011193975252
                110;             2,0414;         0,75518512497800;        -0,00010995596643
                111;             2,0453;         0,75507698912052;        -0,00010813585748
                112;             2,0492;         0,75497052332508;        -0,00010646579544
                113;             2,0531;         0,75486559005996;        -0,00010493326512
                114;             2,0569;         0,75476206328072;        -0,00010352677924
                115;             2,0607;         0,75465982748339;        -0,00010223579733
                116;             2,0645;         0,75455877683281;        -0,00010105065058
                117;             2,0682;         0,75445881436046;        -0,00009996247235
                118;             2,0719;         0,75435985122689;        -0,00009896313357
                119;             2,0755;         0,75426180604356;        -0,00009804518333
                120;             2,0792;         0,75416460424986;        -0,00009720179370
                121;             2,0828;         0,75406817754088;        -0,00009642670898
                122;             2,0864;         0,75397246334212;        -0,00009571419876
                123;             2,0899;         0,75387740432741;        -0,00009505901471
                124;             2,0934;         0,75378294797663;        -0,00009445635078
                125;             2,0969;         0,75368904617016;        -0,00009390180647
                126;             2,1004;         0,75359565481704;        -0,00009339135312
                127;             2,1038;         0,75350273351414;        -0,00009292130290
                128;             2,1072;         0,75341024523387;        -0,00009248828027
                129;             2,1106;         0,75331815603820;        -0,00009208919567
                130;             2,1139;         0,75322643481654;        -0,00009172122166
                131;             2,1173;         0,75313505304593;        -0,00009138177061
                132;             2,1206;         0,75304398457137;        -0,00009106847456
                133;             2,1239;         0,75295320540478;        -0,00009077916659
                134;             2,1271;         0,75286269354105;        -0,00009051186373
                135;             2,1303;         0,75277242878967;        -0,00009026475138
                136;             2,1335;         0,75268239262071;        -0,00009003616896
                137;             2,1367;         0,75259256802389;        -0,00008982459682
                138;             2,1399;         0,75250293937972;        -0,00008962864417
                139;             2,1430;         0,75241349234160;        -0,00008944703812
                140;             2,1461;         0,75232421372798;        -0,00008927861362
                141;             2,1492;         0,75223509142380;        -0,00008912230418
                142;             2,1523;         0,75214611429028;        -0,00008897713352
                143;             2,1553;         0,75205727208249;        -0,00008884220779
                144;             2,1584;         0,75196855537396;        -0,00008871670853
                145;             2,1614;         0,75187995548773;        -0,00008859988623
                146;             2,1644;         0,75179146443331;        -0,00008849105442
                147;             2,1673;         0,75170307484906;        -0,00008838958425
                148;             2,1703;         0,75161477994944;        -0,00008829489962
                149;             2,1732;         0,75152657347686;        -0,00008820647258
                150;             2,1761;         0,75143844965758;        -0,00008812381928
                151;             2,1790;         0,75135040316138;        -0,00008804649620
                152;             2,1818;         0,75126242906475;        -0,00008797409663
                153;             2,1847;         0,75117452281711;        -0,00008790624764
                154;             2,1875;         0,75108668021003;        -0,00008784260708
                155;             2,1903;         0,75099889734894;        -0,00008778286109
                156;             2,1931;         0,75091117062737;        -0,00008772672157
                157;             2,1959;         0,75082349670335;        -0,00008767392402
                158;             2,1987;         0,75073587247771;        -0,00008762422564
                159;             2,2014;         0,75064829507437;        -0,00008757740334
                160;             2,2041;         0,75056076182220;        -0,00008753325217
                161;             2,2068;         0,75047327023845;        -0,00008749158375
                162;             2,2095;         0,75038581801357;        -0,00008745222488
                163;             2,2122;         0,75029840299728;        -0,00008741501629
                164;             2,2148;         0,75021102318590;        -0,00008737981138
                165;             2,2175;         0,75012367671058;        -0,00008734647532
                166;             2,2201;         0,75003636182669;        -0,00008731488389
                167;             2,2227;         0,74994907690402;        -0,00008728492267
                168;             2,2253;         0,74986182041773;        -0,00008725648629
                169;             2,2279;         0,74977459094015;        -0,00008722947758
                170;             2,2304;         0,74968738713325;        -0,00008720380690
                171;             2,2330;         0,74960020774165;        -0,00008717939160
                172;             2,2355;         0,74951305158628;        -0,00008715615537
                173;             2,2380;         0,74942591755858;        -0,00008713402770
                174;             2,2405;         0,74933880461505;        -0,00008711294353
                175;             2,2430;         0,74925171177238;        -0,00008709284267
                176;             2,2455;         0,74916463810296;        -0,00008707366942
                177;             2,2480;         0,74907758273061;        -0,00008705537235
                178;             2,2504;         0,74899054482685;        -0,00008703790376
                179;             2,2529;         0,74890352360734;        -0,00008702121951
                180;             2,2553;         0,74881651832867;        -0,00008700527867
                181;             2,2577;         0,74872952828533;        -0,00008699004334
                182;             2,2601;         0,74864255280703;        -0,00008697547830
                183;             2,2625;         0,74855559125611;        -0,00008696155092
                184;             2,2648;         0,74846864302526;        -0,00008694823085
                185;             2,2672;         0,74838170753537;        -0,00008693548989
                186;             2,2695;         0,74829478423350;        -0,00008692330187
                187;             2,2718;         0,74820787259113;        -0,00008691164237
                188;             2,2742;         0,74812097210240;        -0,00008690048873
                189;             2,2765;         0,74803408228263;        -0,00008688981977
                190;             2,2788;         0,74794720266679;        -0,00008687961584
                191;             2,2810;         0,74786033280825;        -0,00008686985854
                192;             2,2833;         0,74777347227753;        -0,00008686053072
                193;             2,2856;         0,74768662066112;        -0,00008685161641
                194;             2,2878;         0,74759977756050;        -0,00008684310062
                195;             2,2900;         0,74751294259112;        -0,00008683496938
                196;             2,2923;         0,74742611538146;        -0,00008682720966
                197;             2,2945;         0,74733929557231;        -0,00008681980915
                198;             2,2967;         0,74725248281586;        -0,00008681275645
                199;             2,2989;         0,74716567677508;        -0,00008680604078
                200;             2,3010;         0,74707887712298;        -0,00008679965210
                201;             2,3032;         0,74699208354206;        -0,00008679358092
                202;             2,3054;         0,74690529572366;        -0,00008678781840
                203;             2,3075;         0,74681851336747;        -0,00008678235619
                204;             2,3096;         0,74673173618102;        -0,00008677718645
                205;             2,3118;         0,74664496387921;        -0,00008677230181
                206;             2,3139;         0,74655819618388;        -0,00008676769533
                207;             2,3160;         0,74647143282339;        -0,00008676336049
                208;             2,3181;         0,74638467353229;        -0,00008675929110
                209;             2,3201;         0,74629791805092;        -0,00008675548137
                210;             2,3222;         0,74621116612511;        -0,00008675192581
                211;             2,3243;         0,74612441750585;        -0,00008674861926
                212;             2,3263;         0,74603767194904;        -0,00008674555681
                213;             2,3284;         0,74595092921517;        -0,00008674273387
                214;             2,3304;         0,74586418906913;        -0,00008674014604
                215;             2,3324;         0,74577745127996;        -0,00008673778917
                216;             2,3345;         0,74569071562057;        -0,00008673565939
                217;             2,3365;         0,74560398186763;        -0,00008673375294
                218;             2,3385;         0,74551724980129;        -0,00008673206634
                219;             2,3404;         0,74543051920509;        -0,00008673059620
                220;             2,3424;         0,74534378986568;        -0,00008672933941
                221;             2,3444;         0,74525706157278;        -0,00008672829290
                222;             2,3464;         0,74517033411891;        -0,00008672745387
                223;             2,3483;         0,74508360729936;        -0,00008672681955
                224;             2,3502;         0,74499688091200;        -0,00008672638736
                225;             2,3522;         0,74491015475715;        -0,00008672615485
                226;             2,3541;         0,74482342863747;        -0,00008672611968
                227;             2,3560;         0,74473670235788;        -0,00008672627959
                228;             2,3579;         0,74464997572541;        -0,00008672663247
                229;             2,3598;         0,74456324854915;        -0,00008672717626
                230;             2,3617;         0,74447652064010;        -0,00008672790905
                231;             2,3636;         0,74438979181115;        -0,00008672882895
                232;             2,3655;         0,74430306187693;        -0,00008672993422
                233;             2,3674;         0,74421633065379;        -0,00008673122314
                234;             2,3692;         0,74412959795967;        -0,00008673269412
                235;             2,3711;         0,74404286361410;        -0,00008673434557
                236;             2,3729;         0,74395612743807;        -0,00008673617603
                237;             2,3747;         0,74386938925400;        -0,00008673818407
                238;             2,3766;         0,74378264888567;        -0,00008674036833
                239;             2,3784;         0,74369590615818;        -0,00008674272749
                240;             2,3802;         0,74360916089786;        -0,00008674526032
                241;             2,3820;         0,74352241293227;        -0,00008674796559
                242;             2,3838;         0,74343566209013;        -0,00008675084214
                243;             2,3856;         0,74334890820126;        -0,00008675388887
                244;             2,3874;         0,74326215109654;        -0,00008675710472
                245;             2,3892;         0,74317539060792;        -0,00008676048862
                246;             2,3909;         0,74308862656829;        -0,00008676403963
                247;             2,3927;         0,74300185881152;        -0,00008676775677
                248;             2,3945;         0,74291508717241;        -0,00008677163911
                249;             2,3962;         0,74282831148662;        -0,00008677568579
                250;             2,3979;         0,74274153159069;        -0,00008677989593
                251;             2,3997;         0,74265474732196;        -0,00008678426873
                252;             2,4014;         0,74256795851858;        -0,00008678880338
                253;             2,4031;         0,74248116501947;        -0,00008679349911
                254;             2,4048;         0,74239436666430;        -0,00008679835517
                255;             2,4065;         0,74230756329343;        -0,00008680337087
                256;             2,4082;         0,74222075474794;        -0,00008680854549
                257;             2,4099;         0,74213394086959;        -0,00008681387835
                258;             2,4116;         0,74204712150075;        -0,00008681936884
                259;             2,4133;         0,74196029648447;        -0,00008682501628
                260;             2,4150;         0,74187346566438;        -0,00008683082009
                261;             2,4166;         0,74178662888471;        -0,00008683677967
                262;             2,4183;         0,74169978599028;        -0,00008684289444
                263;             2,4200;         0,74161293682642;        -0,00008684916386
                264;             2,4216;         0,74152608123906;        -0,00008685558736
                265;             2,4232;         0,74143921907464;        -0,00008686216442
                266;             2,4249;         0,74135235018008;        -0,00008686889456
                267;             2,4265;         0,74126547440285;        -0,00008687577723
                268;             2,4281;         0,74117859159084;        -0,00008688281201
                269;             2,4298;         0,74109170159247;        -0,00008688999837
                270;             2,4314;         0,74100480425659;        -0,00008689733588
                271;             2,4330;         0,74091789943249;        -0,00008690482410
                272;             2,4346;         0,74083098696992;        -0,00008691246257
                273;             2,4362;         0,74074406671903;        -0,00008692025089
                274;             2,4378;         0,74065713853040;        -0,00008692818863
                275;             2,4393;         0,74057020225501;        -0,00008693627539
                276;             2,4409;         0,74048325774423;        -0,00008694451078
                277;             2,4425;         0,74039630484981;        -0,00008695289442
                278;             2,4440;         0,74030934342389;        -0,00008696142592
                279;             2,4456;         0,74022237331898;        -0,00008697010491
                280;             2,4472;         0,74013539438793;        -0,00008697893105
                281;             2,4487;         0,74004840648396;        -0,00008698790397
                282;             2,4502;         0,73996140946062;        -0,00008699702334
                283;             2,4518;         0,73987440317183;        -0,00008700628879
                284;             2,4533;         0,73978738747179;        -0,00008701570004
                285;             2,4548;         0,73970036221505;        -0,00008702525674
                286;             2,4564;         0,73961332725650;        -0,00008703495855
                287;             2,4579;         0,73952628245130;        -0,00008704480520
                288;             2,4594;         0,73943922765494;        -0,00008705479636
                289;             2,4609;         0,73935216272321;        -0,00008706493173
                290;             2,4624;         0,73926508751218;        -0,00008707521103
                291;             2,4639;         0,73917800187822;        -0,00008708563396
                292;             2,4654;         0,73909090567799;        -0,00008709620023
                293;             2,4669;         0,73900379876841;        -0,00008710690958
                294;             2,4683;         0,73891668100668;        -0,00008711776173
                295;             2,4698;         0,73882955225029;        -0,00008712875639
                296;             2,4713;         0,73874241235697;        -0,00008713989332
                297;             2,4728;         0,73865526118473;        -0,00008715117224
                298;             2,4742;         0,73856809859182;        -0,00008716259291
                299;             2,4757;         0,73848092443676;        -0,00008717415506
                300;             2,4771;         0,73839373857830;        -0,00008718585846
                301;             2,4786;         0,73830654087547;        -0,00008719770283
                302;             2,4800;         0,73821933118750;        -0,00008720968797
                303;             2,4814;         0,73813210937390;        -0,00008722181360
                304;             2,4829;         0,73804487529438;        -0,00008723407952
                305;             2,4843;         0,73795762880890;        -0,00008724648548
                306;             2,4857;         0,73787036977765;        -0,00008725903125
                307;             2,4871;         0,73778309806105;        -0,00008727171660
