              -0,3103 ;   7.speed ; 7.density 
              -0,3103 ; 7.density ;   7.speed 
              -0,3030 ;   5.speed ;  6.output 
              -0,3030 ;   5.speed ;   7.input 
              -0,3030 ;   5.speed ;   8.input 
              -0,3030 ;  6.output ;   5.speed 
              -0,3030 ;   7.input ;   5.speed 
              -0,3030 ;   8.input ;   5.speed 
              -0,3025 ;  4.output ;   8.speed 
              -0,3025 ;   8.speed ;  4.output 
              -0,3015 ; 4.density ; 8.density 
              -0,3015 ; 8.density ; 4.density 
              -0,3011 ;  1.output ;  3.output 
              -0,3011 ;  3.output ;  1.output 
              -0,2980 ;   5.input ;  5.output 
              -0,2980 ;  5.output ;   5.input 
              -0,2956 ;   1.input ;  3.output 
              -0,2956 ;  3.output ;   1.input 
              -0,2854 ;   2.input ;   3.input 
              -0,2854 ;   3.input ;   2.input 
              -0,2764 ; 2.density ; 3.density 
              -0,2764 ; 3.density ; 2.density 
              -0,2723 ;   5.delay ; 6.density 
              -0,2723 ; 6.density ;   5.delay 
              -0,2700 ;   5.delay ; 7.density 
              -0,2700 ; 7.density ;   5.delay 
              -0,2678 ;   2.input ; 8.density 
              -0,2678 ; 8.density ;   2.input 
              -0,2666 ;   5.delay ; 8.density 
              -0,2666 ; 8.density ;   5.delay 
              -0,2629 ;  4.output ;   8.delay 
              -0,2629 ;   8.delay ;  4.output 
              -0,2613 ;   3.speed ;   3.delay 
              -0,2613 ;   3.delay ;   3.speed 
              -0,2591 ;   1.input ;   1.speed 
              -0,2591 ;   1.speed ;   1.input 
              -0,2579 ;   5.delay ;   6.input 
              -0,2579 ;   6.input ;   5.delay 
              -0,2542 ; 2.density ;  2.output 
              -0,2542 ;  2.output ; 2.density 
              -0,2540 ; 2.density ; 8.density 
              -0,2540 ; 8.density ; 2.density 
              -0,2539 ; 1.density ;   2.input 
              -0,2539 ;   2.input ; 1.density 
              -0,2535 ;   5.speed ; 7.density 
              -0,2535 ; 7.density ;   5.speed 
              -0,2532 ;   6.speed ;  7.output 
              -0,2532 ;  7.output ;   6.speed 
              -0,2516 ;   5.delay ;  7.output 
              -0,2516 ;  7.output ;   5.delay 
              -0,2471 ;  3.output ;   5.delay 
              -0,2471 ;   5.delay ;  3.output 
              -0,2420 ;   6.speed ;  8.output 
              -0,2420 ;  8.output ;   6.speed 
              -0,2339 ;   2.input ;   6.input 
              -0,2339 ;   6.input ;   2.input 
              -0,2314 ; 2.density ; 6.density 
              -0,2314 ;  3.output ;   5.speed 
              -0,2314 ;   5.speed ;  3.output 
              -0,2314 ; 6.density ; 2.density 
              -0,2294 ; 4.density ;  6.output 
              -0,2294 ; 4.density ;   7.input 
              -0,2294 ; 4.density ;   8.input 
              -0,2294 ;  6.output ; 4.density 
              -0,2294 ;   7.input ; 4.density 
              -0,2294 ;   8.input ; 4.density 
              -0,2283 ; 1.density ; 2.density 
              -0,2283 ; 2.density ; 1.density 
              -0,2283 ; 2.density ;   3.input 
              -0,2283 ; 2.density ;  6.output 
              -0,2283 ; 2.density ;   7.input 
              -0,2283 ; 2.density ;   8.input 
              -0,2283 ;   3.input ; 2.density 
              -0,2283 ;  6.output ; 2.density 
              -0,2283 ;   7.input ; 2.density 
              -0,2283 ;   8.input ; 2.density 
              -0,2274 ;   1.speed ;  1.output 
              -0,2274 ;  1.output ;   1.speed 
              -0,2241 ;   5.speed ;  7.output 
              -0,2241 ;  7.output ;   5.speed 
              -0,2219 ;   4.delay ;   8.speed 
              -0,2219 ;   8.speed ;   4.delay 
              -0,2209 ;   2.delay ;  8.output 
              -0,2209 ;  8.output ;   2.delay 
              -0,2208 ;   5.speed ; 8.density 
              -0,2208 ; 8.density ;   5.speed 
              -0,2198 ;  2.output ;  4.output 
              -0,2198 ;  4.output ;  2.output 
              -0,2191 ; 3.density ;   6.delay 
              -0,2191 ;   6.delay ; 3.density 
              -0,2168 ; 7.density ;  7.output 
              -0,2168 ;  7.output ; 7.density 
              -0,2145 ;   6.input ;   8.speed 
              -0,2145 ;   8.speed ;   6.input 
              -0,2144 ;   2.input ; 6.density 
              -0,2144 ; 6.density ;   2.input 
              -0,2121 ;   2.delay ;   4.delay 
              -0,2121 ;   4.delay ;   2.delay 
              -0,2119 ; 2.density ;   6.input 
              -0,2119 ;   6.input ; 2.density 
              -0,2112 ; 2.density ; 7.density 
              -0,2112 ; 7.density ; 2.density 
              -0,2082 ;   5.speed ;  8.output 
              -0,2082 ;  8.output ;   5.speed 
              -0,2060 ; 6.density ;   6.delay 
              -0,2060 ;   6.delay ; 6.density 
              -0,2059 ; 4.density ; 7.density 
              -0,2059 ; 7.density ; 4.density 
              -0,2053 ;   4.input ; 8.density 
              -0,2053 ; 8.density ;   4.input 
              -0,2042 ;   2.input ;  6.output 
              -0,2042 ;   2.input ;   7.input 
              -0,2042 ;   2.input ;   8.input 
              -0,2042 ;  6.output ;   2.input 
              -0,2042 ;   7.input ;   2.input 
              -0,2042 ;   8.input ;   2.input 
              -0,2028 ; 2.density ;   4.delay 
              -0,2028 ;   4.delay ; 2.density 
              -0,2025 ; 8.density ;   8.delay 
              -0,2025 ;   8.delay ; 8.density 
              -0,1965 ;   3.input ;  4.output 
              -0,1965 ;  4.output ;   3.input 
              -0,1945 ;   2.speed ;  8.output 
              -0,1945 ;  8.output ;   2.speed 
              -0,1938 ;  1.output ;   6.input 
              -0,1938 ;   6.input ;  1.output 
              -0,1924 ;   6.input ;  8.output 
              -0,1924 ;  8.output ;   6.input 
              -0,1905 ;   2.delay ;   4.speed 
              -0,1905 ;   4.speed ;   2.delay 
              -0,1903 ;   1.input ;   6.input 
              -0,1903 ;   6.input ;   1.input 
              -0,1867 ; 3.density ;  7.output 
              -0,1867 ;  7.output ; 3.density 
              -0,1811 ;   4.input ;  6.output 
              -0,1811 ;   4.input ;   7.input 
              -0,1811 ;   4.input ;   8.input 
              -0,1811 ;  6.output ;   4.input 
              -0,1811 ;   7.input ;   4.input 
              -0,1811 ;   8.input ;   4.input 
              -0,1808 ;   4.delay ;   8.delay 
              -0,1808 ;   8.delay ;   4.delay 
              -0,1755 ;   2.delay ; 6.density 
              -0,1755 ; 6.density ;   2.delay 
              -0,1747 ;   3.delay ;  8.output 
              -0,1747 ;  8.output ;   3.delay 
              -0,1692 ; 3.density ;   5.input 
              -0,1692 ;   5.input ; 3.density 
              -0,1661 ;  3.output ; 4.density 
              -0,1661 ; 4.density ;  3.output 
              -0,1638 ;  4.output ;  8.output 
              -0,1638 ;  8.output ;  4.output 
              -0,1611 ; 6.density ; 7.density 
              -0,1611 ; 7.density ; 6.density 
              -0,1611 ; 8.density ;  8.output 
              -0,1611 ;  8.output ; 8.density 
              -0,1591 ;  5.output ;  8.output 
              -0,1591 ;  8.output ;  5.output 
              -0,1587 ;  2.output ;   6.delay 
              -0,1587 ;   6.delay ;  2.output 
              -0,1569 ;  6.output ;  7.output 
              -0,1569 ;   7.input ;  7.output 
              -0,1569 ;  7.output ;  6.output 
              -0,1569 ;  7.output ;   7.input 
              -0,1569 ;  7.output ;   8.input 
              -0,1569 ;   8.input ;  7.output 
              -0,1551 ;   3.speed ; 7.density 
              -0,1551 ; 7.density ;   3.speed 
              -0,1530 ;   2.input ; 7.density 
              -0,1530 ; 7.density ;   2.input 
              -0,1512 ;  5.output ;  6.output 
              -0,1512 ;  5.output ;   7.input 
              -0,1512 ;  5.output ;   8.input 
              -0,1512 ;  6.output ;  5.output 
              -0,1512 ;   7.input ;  5.output 
              -0,1512 ;   8.input ;  5.output 
              -0,1494 ;  2.output ;   4.speed 
              -0,1494 ;   4.speed ;  2.output 
              -0,1469 ;   1.input ; 6.density 
              -0,1469 ; 6.density ;   1.input 
              -0,1460 ;   3.delay ; 7.density 
              -0,1460 ; 7.density ;   3.delay 
              -0,1452 ; 3.density ; 5.density 
              -0,1452 ; 5.density ; 3.density 
              -0,1450 ;  1.output ; 6.density 
              -0,1450 ; 6.density ;  1.output 
              -0,1449 ; 6.density ;  6.output 
              -0,1449 ; 6.density ;   7.input 
              -0,1449 ; 6.density ;   8.input 
              -0,1449 ;  6.output ; 6.density 
              -0,1449 ;   7.input ; 6.density 
              -0,1449 ;   8.input ; 6.density 
              -0,1445 ;   3.delay ; 6.density 
              -0,1445 ; 6.density ;   3.delay 
              -0,1426 ;  3.output ;   4.input 
              -0,1426 ;   4.input ;  3.output 
              -0,1412 ;   2.delay ;  4.output 
              -0,1412 ;  4.output ;   2.delay 
              -0,1406 ;   3.input ;   6.delay 
              -0,1406 ;   6.delay ;   3.input 
              -0,1398 ;   3.delay ;  7.output 
              -0,1398 ;  7.output ;   3.delay 
              -0,1382 ;  5.output ;   5.delay 
              -0,1382 ;   5.delay ;  5.output 
              -0,1355 ; 5.density ;   6.input 
              -0,1355 ;   6.input ; 5.density 
              -0,1340 ;   3.input ;   4.speed 
              -0,1340 ;   4.speed ;   3.input 
              -0,1327 ;   6.input ;   8.delay 
              -0,1327 ;   8.delay ;   6.input 
              -0,1305 ;  5.output ; 7.density 
              -0,1305 ; 7.density ;  5.output 
              -0,1299 ;  3.output ;   8.speed 
              -0,1299 ;   8.speed ;  3.output 
              -0,1278 ;   4.input ;  8.output 
              -0,1278 ;  8.output ;   4.input 
              -0,1247 ;  1.output ;  7.output 
              -0,1247 ;  7.output ;  1.output 
              -0,1239 ;   1.input ;  7.output 
              -0,1239 ;  7.output ;   1.input 
              -0,1228 ;  5.output ; 8.density 
              -0,1228 ; 8.density ;  5.output 
              -0,1211 ;   3.delay ;  6.output 
              -0,1211 ;   3.delay ;   7.input 
              -0,1211 ;   3.delay ;   8.input 
              -0,1211 ;  6.output ;   3.delay 
              -0,1211 ;   7.input ;   3.delay 
              -0,1211 ;   8.input ;   3.delay 
              -0,1210 ;  7.output ; 8.density 
              -0,1210 ; 8.density ;  7.output 
              -0,1205 ;   4.input ; 7.density 
              -0,1205 ; 7.density ;   4.input 
              -0,1198 ; 5.density ; 6.density 
              -0,1198 ; 6.density ; 5.density 
              -0,1108 ;   1.speed ;   1.delay 
              -0,1108 ;   1.delay ;   1.speed 
              -0,1108 ; 3.density ;   7.speed 
              -0,1108 ;   7.speed ; 3.density 
              -0,1106 ;   5.delay ;  8.output 
              -0,1106 ;  8.output ;   5.delay 
              -0,1098 ;   1.speed ;   3.input 
              -0,1098 ;   3.input ;   1.speed 
              -0,1082 ;  2.output ;   8.speed 
              -0,1082 ;   8.speed ;  2.output 
              -0,1075 ;   3.speed ;  6.output 
              -0,1075 ;   3.speed ;   8.input 
              -0,1075 ;  6.output ;   3.speed 
              -0,1075 ;   8.input ;   3.speed 
              -0,1074 ;   3.speed ;   7.input 
              -0,1074 ;   7.input ;   3.speed 
              -0,1052 ;   2.delay ;  7.output 
              -0,1052 ;  7.output ;   2.delay 
              -0,1039 ; 1.density ; 6.density 
              -0,1039 ; 6.density ; 1.density 
              -0,1035 ;  3.output ;  5.output 
              -0,1035 ;  5.output ;  3.output 
              -0,1029 ; 6.density ;   8.speed 
              -0,1029 ;   8.speed ; 6.density 
              -0,1010 ;   4.delay ;  7.output 
              -0,1010 ;  7.output ;   4.delay 
              -0,0989 ;   2.input ;  7.output 
              -0,0989 ;  7.output ;   2.input 
              -0,0972 ;   1.speed ;  8.output 
              -0,0972 ;  8.output ;   1.speed 
              -0,0967 ;   4.input ;   4.delay 
              -0,0967 ;   4.delay ;   4.input 
              -0,0963 ;   3.input ;   8.speed 
              -0,0963 ;   8.speed ;   3.input 
              -0,0939 ; 3.density ;  3.output 
              -0,0939 ;  3.output ; 3.density 
              -0,0923 ;   2.delay ;   6.input 
              -0,0923 ;   6.input ;   2.delay 
              -0,0899 ;   3.input ;  7.output 
              -0,0899 ;  7.output ;   3.input 
              -0,0875 ;  5.output ;  7.output 
              -0,0875 ;  7.output ;  5.output 
              -0,0860 ; 1.density ;  7.output 
              -0,0860 ;  7.output ; 1.density 
              -0,0850 ; 3.density ;  4.output 
              -0,0850 ;  4.output ; 3.density 
              -0,0811 ; 3.density ;   8.speed 
              -0,0811 ;   8.speed ; 3.density 
              -0,0806 ; 3.density ;   6.input 
              -0,0806 ;   6.input ; 3.density 
              -0,0777 ; 2.density ;   4.speed 
              -0,0777 ;   4.speed ; 2.density 
              -0,0755 ;   2.speed ;  2.output 
              -0,0755 ;  2.output ;   2.speed 
              -0,0703 ;   4.speed ;  8.output 
              -0,0703 ;  8.output ;   4.speed 
              -0,0693 ; 1.density ;  3.output 
              -0,0693 ;  3.output ; 1.density 
              -0,0651 ; 4.density ; 6.density 
              -0,0651 ; 6.density ; 4.density 
              -0,0646 ;   2.speed ;   3.input 
              -0,0646 ;   3.input ;   2.speed 
              -0,0639 ;   4.delay ;  8.output 
              -0,0639 ;  8.output ;   4.delay 
              -0,0633 ;  3.output ;  4.output 
              -0,0633 ;  4.output ;  3.output 
              -0,0554 ;  6.output ;  8.output 
              -0,0554 ;   7.input ;  8.output 
              -0,0554 ;   8.input ;  8.output 
              -0,0554 ;  8.output ;  6.output 
              -0,0554 ;  8.output ;   7.input 
              -0,0554 ;  8.output ;   8.input 
              -0,0552 ;   5.input ;   6.input 
              -0,0552 ;   6.input ;   5.input 
              -0,0548 ; 4.density ;   6.input 
              -0,0548 ;   6.input ; 4.density 
              -0,0526 ;  3.output ;   4.speed 
              -0,0526 ;   4.speed ;  3.output 
              -0,0514 ;   2.delay ;  3.output 
              -0,0514 ;  3.output ;   2.delay 
              -0,0503 ; 1.density ;   6.input 
              -0,0503 ;   6.input ; 1.density 
              -0,0497 ;   7.speed ;  8.output 
              -0,0497 ;  8.output ;   7.speed 
              -0,0466 ; 2.density ;  7.output 
              -0,0466 ;  7.output ; 2.density 
              -0,0452 ;  2.output ;  5.output 
              -0,0452 ;  5.output ;  2.output 
              -0,0424 ;   3.delay ; 8.density 
              -0,0424 ; 8.density ;   3.delay 
              -0,0396 ;   3.input ;  5.output 
              -0,0396 ;  5.output ;   3.input 
              -0,0369 ;  2.output ;  7.output 
              -0,0369 ;  7.output ;  2.output 
              -0,0347 ; 3.density ; 6.density 
              -0,0347 ; 6.density ; 3.density 
              -0,0327 ;   2.delay ;   8.delay 
              -0,0327 ;   8.delay ;   2.delay 
              -0,0318 ;   7.delay ; 8.density 
              -0,0318 ; 8.density ;   7.delay 
              -0,0306 ;   1.delay ;   3.speed 
              -0,0306 ;   3.speed ;   1.delay 
              -0,0302 ;   4.speed ; 8.density 
              -0,0302 ; 8.density ;   4.speed 
              -0,0288 ;   1.speed ;  3.output 
              -0,0288 ;  3.output ;   1.speed 
              -0,0284 ; 6.density ;   8.delay 
              -0,0284 ;   8.delay ; 6.density 
              -0,0274 ; 2.density ;  4.output 
              -0,0274 ;  3.output ;   8.delay 
              -0,0274 ;  4.output ; 2.density 
              -0,0274 ;   8.delay ;  3.output 
              -0,0268 ;   1.delay ; 6.density 
              -0,0268 ; 6.density ;   1.delay 
              -0,0261 ;  6.output ;   8.delay 
              -0,0261 ;   7.input ;   8.delay 
              -0,0261 ;   8.input ;   8.delay 
              -0,0261 ;   8.delay ;  6.output 
              -0,0261 ;   8.delay ;   7.input 
              -0,0261 ;   8.delay ;   8.input 
              -0,0225 ;   1.delay ;   5.speed 
              -0,0225 ;   5.speed ;   1.delay 
              -0,0212 ; 1.density ;   4.input 
              -0,0212 ;   4.input ; 1.density 
              -0,0204 ; 3.density ;   4.speed 
              -0,0204 ;   4.speed ; 3.density 
              -0,0201 ;   5.input ; 6.density 
              -0,0201 ; 6.density ;   5.input 
              -0,0187 ;   1.speed ;   6.input 
              -0,0187 ;   6.input ;   1.speed 
              -0,0186 ;  2.output ;   3.delay 
              -0,0186 ;   2.delay ;   8.speed 
              -0,0186 ;   3.delay ;  2.output 
              -0,0186 ;   8.speed ;   2.delay 
              -0,0183 ;   3.delay ;   6.input 
              -0,0183 ;   6.input ;   3.delay 
              -0,0170 ; 1.density ;  4.output 
              -0,0170 ;  4.output ; 1.density 
              -0,0168 ;  3.output ;   3.delay 
              -0,0168 ;   3.delay ;  3.output 
              -0,0166 ;   1.delay ;   7.speed 
              -0,0166 ;   7.speed ;   1.delay 
              -0,0159 ; 1.density ;   4.speed 
              -0,0159 ;   4.speed ; 1.density 
              -0,0154 ;   3.input ;   3.delay 
              -0,0154 ;   3.delay ;   3.input 
              -0,0151 ; 3.density ;  8.output 
              -0,0151 ;  8.output ; 3.density 
              -0,0149 ; 1.density ; 4.density 
              -0,0149 ; 4.density ; 1.density 
              -0,0146 ; 4.density ;   6.delay 
              -0,0146 ;   6.delay ; 4.density 
              -0,0139 ;  6.output ;   7.delay 
              -0,0139 ;   7.input ;   7.delay 
              -0,0139 ;   7.delay ;  6.output 
              -0,0139 ;   7.delay ;   7.input 
              -0,0139 ;   7.delay ;   8.input 
              -0,0139 ;   8.input ;   7.delay 
              -0,0136 ;   1.delay ;  5.output 
              -0,0136 ;  5.output ;   1.delay 
              -0,0101 ;   1.delay ; 3.density 
              -0,0101 ; 3.density ;   1.delay 
              -0,0093 ; 2.density ;   3.speed 
              -0,0093 ;   3.speed ; 2.density 
              -0,0091 ;   1.delay ;   6.input 
              -0,0091 ;   6.input ;   1.delay 
              -0,0087 ;   3.delay ;  4.output 
              -0,0087 ;  4.output ;   3.delay 
              -0,0085 ;   2.input ;   3.speed 
              -0,0085 ;   3.speed ;   2.input 
              -0,0085 ;   3.delay ; 4.density 
              -0,0085 ; 4.density ;   3.delay 
              -0,0084 ;  3.output ;  8.output 
              -0,0084 ;  4.output ;   6.delay 
              -0,0084 ;   6.delay ;  4.output 
              -0,0084 ;  8.output ;  3.output 
              -0,0083 ;  2.output ;   7.delay 
              -0,0083 ;   7.delay ;  2.output 
              -0,0079 ;   3.delay ;   4.input 
              -0,0079 ;   4.input ;   3.delay 
              -0,0075 ;   3.input ;   7.delay 
              -0,0075 ;   7.delay ;   3.input 
              -0,0074 ;   4.speed ;   5.input 
              -0,0074 ;   5.input ;   4.speed 
              -0,0071 ;  4.output ;   5.input 
              -0,0071 ;   5.input ;  4.output 
              -0,0067 ;   4.speed ; 5.density 
              -0,0067 ; 5.density ;   4.speed 
              -0,0067 ;   7.delay ;   8.speed 
              -0,0067 ;   8.speed ;   7.delay 
              -0,0065 ;  4.output ; 5.density 
              -0,0065 ;   5.input ;   6.delay 
              -0,0065 ; 5.density ;  4.output 
              -0,0065 ;   6.delay ;   5.input 
              -0,0064 ;   1.speed ;  2.output 
              -0,0064 ;  2.output ;   1.speed 
              -0,0062 ;  4.output ;   8.input 
              -0,0062 ;   8.input ;  4.output 
              -0,0061 ;  4.output ;  6.output 
              -0,0061 ;  4.output ;   7.input 
              -0,0061 ;  6.output ;  4.output 
              -0,0061 ;   7.input ;  4.output 
              -0,0060 ; 5.density ;   6.speed 
              -0,0060 ;   6.speed ; 5.density 
              -0,0059 ; 1.density ;   5.delay 
              -0,0059 ; 5.density ;   6.delay 
              -0,0059 ;   5.delay ; 1.density 
              -0,0059 ;   6.delay ; 5.density 
              -0,0057 ;   2.delay ;   5.delay 
              -0,0057 ;   5.delay ;   2.delay 
              -0,0056 ;   3.delay ;   4.speed 
              -0,0056 ;   4.speed ;   3.delay 
              -0,0056 ;   5.input ;   6.speed 
              -0,0056 ;   6.speed ;   5.input 
              -0,0055 ;   4.delay ;   5.input 
              -0,0055 ;   4.delay ;  5.output 
              -0,0055 ;   5.input ;   4.delay 
              -0,0055 ;  5.output ;   4.delay 
              -0,0054 ;  4.output ;  5.output 
              -0,0054 ;  5.output ;  4.output 
              -0,0053 ; 6.density ; 8.density 
              -0,0053 ; 8.density ; 6.density 
              -0,0052 ;   3.delay ;  5.output 
              -0,0052 ;  5.output ;   3.delay 
              -0,0052 ; 6.density ;  8.output 
              -0,0052 ;  8.output ; 6.density 
              -0,0051 ;  1.output ; 2.density 
              -0,0051 ; 2.density ;  1.output 
              -0,0050 ;  1.output ;   2.input 
              -0,0050 ;   2.input ;  1.output 
              -0,0049 ;   1.input ;   2.delay 
              -0,0049 ;   2.delay ;   1.input 
              -0,0047 ;   4.input ; 5.density 
              -0,0047 ; 5.density ;   4.input 
              -0,0046 ;   4.delay ; 5.density 
              -0,0046 ; 5.density ;   4.delay 
              -0,0045 ;   4.input ;   5.input 
              -0,0045 ;   5.input ;   4.input 
              -0,0045 ;   6.input ;   6.delay 
              -0,0045 ;   6.delay ;   6.input 
              -0,0042 ;   1.delay ; 8.density 
              -0,0042 ; 8.density ;   1.delay 
              -0,0040 ;   1.delay ;  7.output 
              -0,0040 ;  7.output ;   1.delay 
              -0,0038 ;   1.speed ; 2.density 
              -0,0038 ;   1.delay ;   4.speed 
              -0,0038 ; 2.density ;   1.speed 
              -0,0038 ;  2.output ;   5.speed 
              -0,0038 ;  3.output ;   6.delay 
              -0,0038 ;   4.speed ;   1.delay 
              -0,0038 ;   5.speed ;  2.output 
              -0,0038 ;   6.delay ;  3.output 
              -0,0037 ; 1.density ;   4.delay 
              -0,0037 ;   4.delay ; 1.density 
              -0,0037 ;  7.output ;   7.delay 
              -0,0037 ;   7.delay ;  7.output 
              -0,0036 ;   1.input ;   2.input 
              -0,0036 ;   2.input ;   1.input 
              -0,0035 ; 1.density ;   5.speed 
              -0,0035 ;   5.speed ; 1.density 
              -0,0034 ;   3.delay ; 5.density 
              -0,0034 ; 5.density ;   3.delay 
              -0,0032 ;   2.delay ; 5.density 
              -0,0032 ; 5.density ;   2.delay 
              -0,0031 ;   3.input ;   5.speed 
              -0,0031 ;   5.speed ;   3.input 
              -0,0031 ;  5.output ;   8.delay 
              -0,0031 ;   8.delay ;  5.output 
              -0,0030 ;   3.speed ; 4.density 
              -0,0030 ;   4.speed ;   7.delay 
              -0,0030 ; 4.density ;   3.speed 
              -0,0030 ;   7.delay ;   4.speed 
              -0,0028 ;  1.output ;   4.speed 
              -0,0028 ;   1.delay ;   4.input 
              -0,0028 ;   4.input ;   1.delay 
              -0,0028 ;   4.speed ;  1.output 
              -0,0027 ;   1.input ;   4.input 
              -0,0027 ;   4.input ;   1.input 
              -0,0027 ;   7.delay ;   8.delay 
              -0,0027 ;   8.delay ;   7.delay 
              -0,0026 ;   1.speed ;   2.input 
              -0,0026 ;   2.input ;   1.speed 
              -0,0026 ;   2.input ;   7.delay 
              -0,0026 ;  4.output ;   7.speed 
              -0,0026 ;   7.speed ;  4.output 
              -0,0026 ;   7.delay ;   2.input 
              -0,0025 ;  1.output ;  4.output 
              -0,0025 ;   1.delay ;   5.delay 
              -0,0025 ;   2.speed ;   5.delay 
              -0,0025 ;  4.output ;  1.output 
              -0,0025 ;   5.delay ;   1.delay 
              -0,0025 ;   5.delay ;   2.speed 
              -0,0024 ;  1.output ;   4.input 
              -0,0024 ;   4.input ;  1.output 
              -0,0023 ; 2.density ;   7.delay 
              -0,0023 ;   7.delay ; 2.density 
              -0,0022 ;   1.input ; 2.density 
              -0,0022 ;   1.input ;   4.speed 
              -0,0022 ; 2.density ;   1.input 
              -0,0022 ;   4.speed ;   1.input 
              -0,0022 ;   5.speed ;   8.delay 
              -0,0022 ;   8.delay ;   5.speed 
              -0,0021 ;   1.input ;  4.output 
              -0,0021 ;   1.delay ;   2.input 
              -0,0021 ;   2.input ;   1.delay 
              -0,0021 ; 2.density ; 5.density 
              -0,0021 ; 4.density ;   5.delay 
              -0,0021 ;  4.output ;   1.input 
              -0,0021 ; 5.density ; 2.density 
              -0,0021 ;   5.delay ; 4.density 
              -0,0019 ;   2.input ;   5.input 
              -0,0019 ;   3.delay ;   5.input 
              -0,0019 ;   5.input ;   2.input 
              -0,0019 ;   5.input ;   3.delay 
              -0,0018 ;   1.input ; 4.density 
              -0,0018 ;  1.output ;   4.delay 
              -0,0018 ; 4.density ;   1.input 
              -0,0018 ;   4.delay ;  1.output 
              -0,0017 ;  1.output ;   3.speed 
              -0,0017 ;   3.speed ;  1.output 
              -0,0017 ;   3.delay ;   4.delay 
              -0,0017 ;   4.delay ;   3.delay 
              -0,0017 ;   6.speed ;   7.delay 
              -0,0017 ;   7.delay ;   6.speed 
              -0,0016 ;   1.speed ;   6.speed 
              -0,0016 ; 1.density ;   8.delay 
              -0,0016 ;   2.input ; 5.density 
              -0,0016 ; 2.density ;   5.input 
              -0,0016 ; 4.density ; 5.density 
              -0,0016 ;   5.input ; 2.density 
              -0,0016 ; 5.density ;   2.input 
              -0,0016 ; 5.density ; 4.density 
              -0,0016 ;  5.output ;   8.speed 
              -0,0016 ;   6.speed ;   1.speed 
              -0,0016 ;   8.speed ;  5.output 
              -0,0016 ;   8.delay ; 1.density 
              -0,0014 ;   1.speed ;   3.delay 
              -0,0014 ;   1.speed ;   6.delay 
              -0,0014 ;  1.output ;   8.delay 
              -0,0014 ;   3.delay ;   1.speed 
              -0,0014 ;   3.delay ;   8.delay 
              -0,0014 ;   4.input ;   7.speed 
              -0,0014 ;   6.delay ;   1.speed 
